timestamp,step,controller,Q_load_kw_th,P_nonplant_kw,P_pv_kw,T_wb_C,price_cny_per_kwh,cp_flag,Q_chiller_kw_th,Q_tes_net_kw_th,P_plant_kw,P_grid_pos_kw,P_spill_kw,d_peak_kw,peak_slack_kw,soc,soc_next,u_signed,signed_du,mode_index,solver_status,solver_time_s,mode_integrality,strict_success,fallback_reason,mode_fractionality_max,solver_message,plant_tracking_error_kw_th
2025-07-01 00:00:00,0,paper_like_mpc_tes,2246.4,18000.0,0.0,27.828427124746188,0.0418,0,873.7577142856892,-1372.642285714311,200.09347199999684,18200.093471999997,0.0,18306.64470547458,0.0,0.5,0.4806855238095235,-0.30503161904762466,0.0,0,optimal,0.029421199986245483,strict,True,,0.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0
2025-07-01 00:15:00,1,paper_like_mpc_tes,2236.4274856698435,18000.0,0.0,27.637383260400277,0.0418,0,873.7577142856892,-1362.6697713841543,200.09347199999684,18200.093471999997,0.0,18306.64470547458,0.0,0.4806855238095235,0.46151921200061663,-0.3028155047520343,0.0022161142955903768,0,optimal,0.029421199986245483,strict,True,,0.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0
2025-07-01 00:30:00,2,paper_like_mpc_tes,2226.127697112687,18000.0,0.0,27.43504571603488,0.0418,0,873.7577142856892,-1352.369982826998,200.09347199999684,18200.093471999997,0.0,18306.64470547458,0.0,0.46151921200061663,0.4425055359664636,-0.300526662850444,0.0022888419015902883,0,optimal,0.029421199986245483,strict,True,,0.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0
2025-07-01 00:45:00,3,paper_like_mpc_tes,2215.5447396043865,18000.0,0.0,27.22228093207841,0.0418,0,873.7577142856892,-1341.7870253186973,200.09347199999684,18200.093471999997,0.0,18306.64470547458,0.0,0.4425055359664636,0.42364835229127623,-0.2981748945152661,0.0023517683351779173,0,optimal,0.029421199986245483,strict,True,,0.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0
2025-07-01 01:00:00,4,paper_like_mpc_tes,2204.7239309937154,18000.0,0.0,27.0,0.0418,0,873.7577142856892,-1330.9662167080262,200.09347199999684,18200.093471999997,0.0,18306.64470547458,0.0,0.42364835229127623,0.4049508862164082,-0.2957702703795614,0.0024046241357046916,0,optimal,0.029421199986245483,strict,True,,0.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0
2025-07-01 01:15:00,5,paper_like_mpc_tes,2193.7116076443867,18000.0,0.0,26.769154760876006,0.0418,0,873.7577142856892,-1319.9538933586975,200.09347199999684,18200.093471999997,0.0,18306.64470547458,0.0,0.4049508862164082,0.38641571780998474,-0.2933230874130439,0.0024471829665174694,0,optimal,0.029421199986245483,strict,True,,0.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0
2025-07-01 01:30:00,6,paper_like_mpc_tes,2182.554926015625,18000.0,0.0,26.53073372946036,0.0418,0,873.7577142856892,-1308.7972117299357,200.09347199999684,18200.093471999997,0.0,18306.64470547458,0.0,0.38641571780998474,0.3680447708992751,-0.2908438248288746,0.002479262584169306,0,optimal,0.029421199986245483,strict,True,,0.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0
2025-07-01 01:45:00,7,paper_like_mpc_tes,2171.3016607309687,18000.0,0.0,26.285757861212645,0.0418,0,873.7577142856892,-1297.5439464452795,200.09347199999684,18200.093471999997,0.0,18306.64470547458,0.0,0.3680447708992751,0.34983930481319664,-0.2883430992100621,0.0025007256188124827,0,optimal,0.029421199986245483,strict,True,,0.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0
2025-07-01 02:00:00,8,paper_like_mpc_tes,2160.0,18000.0,0.0,26.035276180410083,0.0418,0,873.7577142856892,-1286.2422857143108,200.09347199999684,18200.093471999997,0.0,18306.64470547458,0.0,0.34983930481319664,0.33179990897031353,-0.2858316190476246,0.0025114801624375183,0,optimal,0.029421199986245483,strict,True,,0.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0
2025-07-01 02:15:00,9,paper_like_mpc_tes,2148.6983392690313,18000.0,0.0,25.780361288064512,0.0418,0,873.7577142856892,-1274.940624983342,200.09347199999684,18200.093471999997,0.0,18306.64470547458,0.0,0.33179990897031353,0.3139265003355042,-0.28332013888518714,0.0025114801624374627,0,optimal,0.029421199986245483,strict,True,,0.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0
2025-07-01 02:30:00,10,paper_like_mpc_tes,2137.445073984375,18000.0,0.0,25.522104768880208,0.0418,0,873.7577142856892,-1263.687359698686,200.09347199999684,18200.093471999997,0.0,18306.64470547458,0.0,0.3139265003355042,0.296218323756188,-0.28081941326637466,0.0025007256188124827,0,optimal,0.029421199986245483,strict,True,,0.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0
2025-07-01 02:45:00,11,paper_like_mpc_tes,2126.2883923556133,18000.0,0.0,25.26161251692057,0.0418,0,873.7577142856892,-1252.530678069924,200.09347199999684,18200.093471999997,0.0,18306.64470547458,0.0,0.296218323756188,0.2786739551766721,-0.27834015068220536,0.002479262584169306,0,optimal,0.029421199986245483,strict,True,,0.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0
2025-07-01 03:00:00,12,paper_like_mpc_tes,2115.2760690062846,18000.0,0.0,25.0,0.0418,0,873.7577142856892,-1241.5183547205954,200.09347199999684,18200.093471999997,0.0,18306.64470547458,0.0,0.2786739551766721,0.26129130771685327,-0.2758929677156879,0.0024471829665174694,0,optimal,0.029421199986245483,strict,True,,0.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0
2025-07-01 03:15:00,13,paper_like_mpc_tes,2104.4552603956135,18000.0,0.0,24.73838748307943,0.0418,0,873.7577142856892,-1230.6975461099244,200.09347199999684,18200.093471999997,0.0,18306.64470547458,0.0,0.26129130771685327,0.24406764058924593,-0.2734883435799832,0.0024046241357046916,0,optimal,0.029421199986245483,strict,True,,0.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0
2025-07-01 03:30:00,14,paper_like_mpc_tes,2093.8723028873123,18000.0,0.0,24.477895231119792,0.0418,0,873.7577142856892,-1220.1145886016232,200.09347199999684,18200.093471999997,0.0,18306.64470547458,0.0,0.24406764058924593,0.22699957081615102,-0.27113657524480517,0.0023517683351780283,0,optimal,0.029421199986245483,strict,True,,0.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0
2025-07-01 03:45:00,15,paper_like_mpc_tes,2083.5725143301565,18000.0,0.0,24.219638711935488,0.0418,0,873.7577142856892,-1209.8148000444673,200.09347199999684,18200.093471999997,0.0,18306.64470547458,0.0,0.22699957081615102,0.21008308769679201,-0.268847733343215,0.0022888419015901773,0,optimal,0.029421199986245483,strict,True,,0.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0
2025-07-01 04:00:00,16,paper_like_mpc_tes,2073.6,18000.0,0.0,23.964723819589917,0.0418,0,873.7577142856892,-1199.8422857143107,200.09347199999684,18200.093471999997,0.0,18306.64470547458,0.0,0.21008308769679201,0.1933135699624671,-0.2666316190476246,0.0022161142955903768,0,optimal,0.029421199986245483,strict,True,,0.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0
2025-07-01 04:15:00,17,paper_like_mpc_tes,2063.997463734213,18000.0,0.0,23.714242138787352,0.0418,0,873.7577142856892,-1190.2397494485238,200.09347199999684,18200.093471999997,0.0,18306.64470547458,0.0,0.1933135699624671,0.17668580554625637,-0.26449772209967193,0.002133896947952685,0,optimal,0.029421199986245483,strict,True,,0.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0
2025-07-01 04:30:00,18,paper_like_mpc_tes,2054.806025067293,18000.0,0.0,23.46926627053964,0.0418,0,873.7577142856892,-1181.0483107816037,200.09347199999684,18200.093471999997,0.0,18306.64470547458,0.0,0.17668580554625637,0.16019401388262763,-0.26245518017368974,0.0020425419259821886,0,optimal,0.029421199986245483,strict,True,,0.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0
2025-07-01 04:45:00,19,paper_like_mpc_tes,2046.065043150708,18000.0,0.0,23.230845239123994,0.0418,0,1317.8630281012922,-728.2020150494159,256.05074154076283,18256.050741540763,0.0,18306.64470547458,55.95726954076599,0.16019401388262763,0.15,-0.1618226700109813,0.10063251016270844,0,optimal,0.029421199986245483,strict,True,,0.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0
