timestamp,step,scenario_id,controller_type,outdoor_temp_c,wet_bulb_c,it_load_kw,pv_actual_kw,pv_forecast_kw,price_currency_per_mwh,demand_charge_rate,demand_charge_basis,peak_cap_kw,base_facility_kw,base_cooling_kw_th,q_chiller_kw_th,q_load_kw_th,q_ch_tes_kw_th,q_dis_tes_kw_th,u_ch,u_dis,u_signed,du_ch,du_dis,signed_du,du_signed_max,mode_index,selected_mode_q_min_kw_th,selected_mode_q_max_kw_th,mode_specific_plr,instant_chiller_cop,plant_power_kw,cold_station_power_kw,grid_import_kw,pv_spill_kw,cold_station_proxy_grid_import_kw,cold_station_proxy_pv_spill_kw,episode_peak_grid_so_far_kw,predicted_peak_grid_kw,peak_slack_kw,room_temp_c,predicted_room_temp_c,soc,predicted_soc,facility_power_kw,pue,fallback_used,z_mode_0,z_mode_1,z_mode_2
2025-07-03 03:00:00,204,attribution_7day_no_tes_direct,no_tes,29.0,25.0,18000.0,0.0,0.0,29.0,0.0,per_day_proxy,,21528.0,2160.0,14000.0,13875.000000000171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2,14000.0,22000.0,0.6363636363636364,6.724303554274736,2082.0,2082.0,20082.0,0.0,2082.0,0.0,20633.249999999985,0.0,0.0,26.5,26.5,0.5,0.5,20082.0,1.1156666666666666,False,0,0,1
2025-07-03 03:15:00,205,attribution_7day_no_tes_direct,no_tes,28.607581224619143,24.607581224619143,18000.0,0.0,0.0,29.0,0.0,per_day_proxy,,21499.745848172577,2160.0,13580.685918464516,13580.685918464516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,8000.0,14000.0,0.9700489941760368,6.581726582277282,2063.3925989927084,2063.3925989927084,20063.39259899271,0.0,2063.3925989927084,0.0,20633.249999999985,0.0,0.0,26.5,26.5,0.5,0.5,20063.39259899271,1.1146329221662616,False,0,1,0
2025-07-03 03:30:00,206,attribution_7day_no_tes_direct,no_tes,28.21684284667969,24.21684284667969,18000.0,0.0,0.0,29.0,0.0,per_day_proxy,,21471.612684960935,2160.0,13287.632135009631,13287.632135009631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,8000.0,14000.0,0.9491165810721165,6.5655859999880235,2023.8303382263014,2023.8303382263014,20023.8303382263,0.0,2023.8303382263014,0.0,20633.249999999985,0.0,0.0,26.5,26.5,0.5,0.5,20023.8303382263,1.11243501879035,False,0,1,0
2025-07-03 03:45:00,207,attribution_7day_no_tes_direct,no_tes,27.829458067903232,23.829458067903232,18000.0,0.0,0.0,29.0,0.0,per_day_proxy,,21443.720980889033,2160.0,12997.093550927257,12997.093550927257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,8000.0,14000.0,0.9283638250662326,6.548948698246798,1984.607629375181,1984.607629375181,19984.60762937518,0.0,1984.607629375181,0.0,20633.249999999985,0.0,0.0,26.5,26.5,0.5,0.5,19984.60762937518,1.1102559794097322,False,0,1,0
2025-07-03 04:00:00,208,attribution_7day_no_tes_direct,no_tes,27.447085729384874,23.447085729384874,18000.0,0.0,0.0,29.0,0.0,per_day_proxy,,21416.19017251571,2160.0,12710.314297038869,12710.314297038869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,8000.0,14000.0,0.9078795926456334,6.531868925757668,1945.8924301002455,1945.8924301002455,19945.892430100244,0.0,1945.8924301002455,0.0,20633.249999999985,0.0,0.0,26.5,26.5,0.5,0.5,19945.892430100244,1.108105135005569,False,0,1,0
2025-07-03 04:15:00,209,attribution_7day_no_tes_direct,no_tes,27.07136320818103,23.07136320818103,18000.0,0.0,0.0,29.0,0.0,per_day_proxy,,21389.13815098903,2160.0,12428.522406135775,12428.522406135775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,8000.0,14000.0,0.8877516004382696,6.514410979473408,1907.8505248283298,1907.8505248283298,19907.85052482833,0.0,1907.8505248283298,0.0,20633.249999999985,0.0,0.0,26.5,26.5,0.5,0.5,19907.85052482833,1.105991695823796,False,0,1,0
2025-07-03 04:30:00,210,attribution_7day_no_tes_direct,no_tes,26.70389940580946,22.70389940580946,18000.0,0.0,0.0,29.0,0.0,per_day_proxy,,21362.68075721828,2160.0,12152.924554357016,12152.924554357016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,8000.0,14000.0,0.8680660395969297,6.496649956185396,1870.6448148381978,1870.6448148381978,19870.644814838197,0.0,1870.6448148381978,0.0,20633.249999999985,0.0,0.0,26.5,26.5,0.5,0.5,19870.644814838197,1.1039247119354554,False,0,1,0
2025-07-03 04:45:00,211,attribution_7day_no_tes_direct,no_tes,26.34626785868599,22.34626785868599,18000.0,0.0,0.0,29.0,0.0,per_day_proxy,,21336.931285825387,2160.0,11884.700894014582,11884.700894014582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,8000.0,14000.0,0.8489072067153273,6.478672371289825,1834.434620691968,1834.434620691968,19834.43462069197,0.0,1834.434620691968,0.0,20633.249999999985,0.0,0.0,26.5,26.5,0.5,0.5,19834.43462069197,1.1019130344828871,False,0,1,0
2025-07-03 05:00:00,212,attribution_7day_no_tes_direct,no_tes,26.0,22.0,18000.0,7.98,7.98,29.0,0.0,per_day_proxy,,21312.0,2160.0,11624.999999999849,11624.999999999849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,8000.0,14000.0,0.830357142857132,6.46057658909342,1799.374999999981,1799.374999999981,19791.394999999982,0.0,1791.3949999999809,0.0,20633.249999999985,0.0,0.0,26.5,26.5,0.5,0.5,19799.37499999998,1.0999652777777769,False,0,1,0
2025-07-03 05:15:00,213,attribution_7day_no_tes_direct,no_tes,25.666578601882385,21.666578601882385,18000.0,7.98,7.98,29.0,0.0,per_day_proxy,,21287.99365933553,2160.0,11374.933951411967,11374.933951411967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,8000.0,14000.0,0.8124952822437119,6.4424730031037685,1765.6160834406141,1765.6160834406141,19757.636083440615,0.0,1757.6360834406141,0.0,20633.249999999985,0.0,0.0,26.5,26.5,0.5,0.5,19765.616083440615,1.0980897824133675,False,0,1,0
